"ahe","year","bachelor","female","age"
21.3675212860107,2008,"no","no",30
8.93550872802734,2008,"yes","no",25
10.0961542129517,2008,"no","no",29
15.865385055542,2008,"no","yes",29
14.4230766296387,2008,"yes","yes",31
19.230770111084,2008,"yes","no",33
10.1442308425903,2008,"no","yes",28
15.384614944458,2008,"no","no",33
15.8119659423828,2008,"yes","no",31
6.41025638580322,2008,"yes","no",25
19.230770111084,2008,"no","no",30
8.74125862121582,2008,"no","no",25
24.0384616851807,2008,"yes","no",26
21.6355762481689,2008,"yes","no",28
25.9615383148193,2008,"no","no",30
15.0641021728516,2008,"yes","yes",27
14.4230766296387,2008,"no","no",31
15.384614944458,2008,"no","no",25
26.1200008392334,2008,"no","no",27
16.2721900939941,2008,"no","no",34
16.8269233703613,2008,"no","no",30
18.4615383148193,2008,"yes","yes",32
29.105770111084,2008,"yes","no",34
29.3269233703613,2008,"yes","no",31
10.9890108108521,2008,"no","yes",28
17.7884616851807,2008,"no","no",31
16.3461532592773,2008,"yes","yes",27
23.6538467407227,2008,"yes","yes",26
13.4615383148193,2008,"no","no",28
11.4285717010498,2008,"no","no",26
19.230770111084,2008,"no","no",31
18.269229888916,2008,"no","no",34
11.5384616851807,2008,"yes","yes",27
10.5769233703613,2008,"yes","yes",26
7.307692527771,2008,"no","no",32
45.6730766296387,2008,"yes","no",31
14.4230766296387,2008,"yes","yes",32
17.3076915740967,2008,"yes","no",34
14.529914855957,2008,"yes","yes",26
8.09716606140137,2008,"yes","no",28
8.307692527771,2008,"yes","no",26
43.269229888916,2008,"yes","no",32
17.3076915740967,2008,"yes","no",31
12.0192308425903,2008,"no","yes",30
12.692307472229,2008,"no","no",25
25.4326915740967,2008,"yes","no",32
11.5384616851807,2008,"no","yes",25
19.230770111084,2008,"yes","no",34
9.61538505554199,2008,"no","no",30
12.0192308425903,2008,"yes","no",28
12.0192308425903,2008,"yes","no",28
12.0192308425903,2008,"no","yes",34
18.75,2008,"no","no",25
21.634614944458,2008,"no","no",34
24.0384616851807,2008,"no","no",29
9.625,2008,"no","yes",25
12.5,2008,"no","no",32
15.865385055542,2008,"yes","no",25
12,2008,"no","no",26
7.21153831481934,2008,"no","yes",26
14.4230766296387,2008,"yes","yes",25
38.461540222168,2008,"yes","no",29
9.61538505554199,2008,"no","yes",31
9.61538505554199,2008,"no","no",32
9.61538505554199,2008,"no","no",28
9.61538505554199,2008,"no","no",29
17.6282043457031,2008,"yes","no",34
13.1868133544922,2008,"no","no",30
2.46153855323792,2008,"yes","no",32
28.8461532592773,2008,"yes","no",29
27.7777786254883,2008,"no","no",29
13.942307472229,2008,"no","no",27
18.1623935699463,2008,"no","no",32
20.6730766296387,2008,"yes","yes",27
31.25,2008,"yes","no",29
5.43900537490845,2008,"yes","no",29
17.5213680267334,2008,"yes","yes",34
12.0192308425903,2008,"yes","no",34
20.6730766296387,2008,"no","yes",32
9.61538505554199,2008,"no","yes",34
26.2019233703613,2008,"yes","no",28
64.1025619506836,2008,"yes","no",31
25.2530364990234,2008,"yes","yes",28
16.8269233703613,2008,"no","yes",33
23.5042743682861,2008,"no","no",34
27.472526550293,2008,"yes","no",28
25.480770111084,2008,"no","no",29
12.0192308425903,2008,"no","no",27
14.4230766296387,2008,"no","yes",28
29.8076915740967,2008,"no","yes",27
12.5,2008,"yes","yes",27
19.230770111084,2008,"no","no",30
11.5384616851807,2008,"no","no",27
12.692307472229,2008,"no","no",28
30.2884616851807,2008,"no","no",33
13.4615383148193,2008,"yes","no",30
16.5,2008,"no","no",28
11.5384616851807,2008,"yes","no",33
14.4230766296387,2008,"yes","no",25
7.692307472229,2008,"no","no",25
10.5769233703613,2008,"yes","no",26
11.5384616851807,2008,"no","no",30
10.6837606430054,2008,"no","yes",34
12.0192308425903,2008,"no","yes",34
17.7884616851807,2008,"no","no",29
28.8461532592773,2008,"yes","no",32
28.8461532592773,2008,"yes","yes",31
38.461540222168,2008,"yes","no",31
17.7884616851807,2008,"yes","no",32
32.6923065185547,2008,"no","yes",28
21,2008,"no","no",28
24.0384616851807,2008,"no","no",25
12,2008,"no","no",34
12.9807691574097,2008,"yes","yes",28
28.8888893127441,2008,"yes","yes",28
18.0288467407227,2008,"no","no",30
14.4230766296387,2008,"no","no",25
27.7777786254883,2008,"no","no",27
41.0256423950195,2008,"no","no",32
14.4230766296387,2008,"no","no",28
17.3076915740967,2008,"yes","no",34
26.2237758636475,2008,"no","no",31
36.7521362304688,2008,"no","no",25
17.7884616851807,2008,"no","no",26
6.25,2008,"no","yes",33
41.0256423950195,2008,"yes","no",34
17.4825172424316,2008,"no","no",34
11.5394229888916,2008,"no","no",34
13.4615383148193,2008,"no","no",26
57.6923065185547,2008,"yes","no",32
13.942307472229,2008,"yes","yes",33
17.3076915740967,2008,"yes","yes",30
26.8429489135742,2008,"yes","no",34
17.0833339691162,2008,"no","yes",29
25,2008,"no","yes",34
20.6730766296387,2008,"no","yes",27
16.8269233703613,2008,"no","no",28
28.8461532592773,2008,"yes","no",28
57.6923065185547,2008,"no","no",26
5.76923084259033,2008,"no","no",26
19.230770111084,2008,"no","no",29
12.0192308425903,2008,"no","yes",34
14.9572649002075,2008,"yes","yes",30
16.8269233703613,2008,"no","yes",31
15.625,2008,"no","no",28
26.4423084259033,2008,"no","no",27
14.9038457870483,2008,"no","yes",25
14.4230766296387,2008,"no","yes",30
38.461540222168,2008,"no","no",30
13.942307472229,2008,"no","no",26
20.6730766296387,2008,"yes","yes",28
17.3076915740967,2008,"yes","no",28
12.8205127716064,2008,"yes","yes",28
19.230770111084,2008,"no","no",28
14.4230766296387,2008,"no","yes",26
16.9711532592773,2008,"no","no",30
19.7115383148193,2008,"yes","yes",29
16.8269233703613,2008,"no","yes",32
48.0769233703613,2008,"yes","no",28
9.61538505554199,2008,"no","no",28
13.4615383148193,2008,"no","no",28
13.942307472229,2008,"yes","yes",33
7.21153831481934,2008,"yes","yes",25
13.822114944458,2008,"no","no",34
16.8269233703613,2008,"yes","yes",29
12.0192308425903,2008,"yes","yes",30
17.0940170288086,2008,"yes","no",26
16.8269233703613,2008,"yes","yes",32
9.61538505554199,2008,"no","no",27
18.269229888916,2008,"no","yes",33
24.2788467407227,2008,"yes","yes",30
21.634614944458,2008,"yes","no",29
20.1923084259033,2008,"yes","yes",29
14.4230766296387,2008,"yes","no",26
14.0532541275024,2008,"no","yes",25
15.7349653244019,2008,"yes","no",26
9.61538505554199,2008,"no","no",29
12.0192308425903,2008,"no","yes",28
21.634614944458,2008,"yes","yes",34
24.0384616851807,2008,"no","yes",30
18.269229888916,2008,"yes","no",25
34.6153831481934,2008,"yes","yes",30
32.4519233703613,2008,"yes","no",29
21.634614944458,2008,"yes","no",31
12.0192308425903,2008,"yes","yes",33
9.375,2008,"no","no",32
12.3626375198364,2008,"no","no",27
8.84615421295166,2008,"no","yes",25
34.6153831481934,2008,"yes","yes",28
32.0512809753418,2008,"no","no",32
26.5625,2008,"no","no",28
8.41346168518066,2008,"yes","yes",33
27.472526550293,2008,"no","no",26
16.1298084259033,2008,"yes","yes",25
46.1538467407227,2008,"yes","no",34
14.4230766296387,2008,"no","no",29
9.61538505554199,2008,"no","yes",27
9.61538505554199,2008,"no","no",28
14.4230766296387,2008,"no","yes",27
12.8205127716064,2008,"no","no",29
32.6923065185547,2008,"yes","no",34
14.4230766296387,2008,"no","yes",33
16.8269233703613,2008,"yes","no",26
25,2008,"no","no",27
9.61538505554199,2008,"no","no",27
13.870192527771,2008,"no","no",30
15.865385055542,2008,"no","no",25
38.461540222168,2008,"no","no",30
13.4615383148193,2008,"no","yes",29
19.230770111084,2008,"no","no",27
11.5384616851807,2008,"no","yes",32
23.365385055542,2008,"no","no",29
23.0769233703613,2008,"no","no",29
36.0576934814453,2008,"no","yes",29
14.3759613037109,2008,"no","yes",33
23.0769233703613,2008,"no","no",30
20.1923084259033,2008,"no","yes",26
19.1176471710205,2008,"no","no",25
8.5,2008,"no","yes",27
14.0625,2008,"yes","yes",28
28.8461532592773,2008,"no","no",31
26.7094020843506,2008,"yes","yes",29
8.125,2008,"no","no",27
13.165864944458,2008,"no","yes",29
13.942307472229,2008,"no","no",34
22.970085144043,2008,"yes","yes",26
19.230770111084,2008,"no","yes",32
8.87606811523438,2008,"no","no",33
8.125,2008,"no","no",28
23.0769233703613,2008,"no","no",30
8.82352924346924,2008,"no","no",33
20.480770111084,2008,"yes","no",30
17.3076915740967,2008,"no","yes",31
33.6538467407227,2008,"yes","no",29
26.4423084259033,2008,"yes","yes",29
16.8269233703613,2008,"yes","yes",27
2.48673748970032,2008,"no","yes",29
11.2179489135742,2008,"no","no",30
8.49358940124512,2008,"yes","no",29
18.75,2008,"no","yes",32
24.7863254547119,2008,"no","no",29
26.4957256317139,2008,"no","yes",34
19.6581192016602,2008,"no","no",31
11.5384616851807,2008,"no","no",28
15.865385055542,2008,"yes","yes",28
38.3307685852051,2008,"yes","yes",32
21.634614944458,2008,"no","no",30
18.269229888916,2008,"no","yes",25
25.6410255432129,2008,"no","no",28
19.6908645629883,2008,"no","no",25
36.0576934814453,2008,"yes","no",29
11.5384616851807,2008,"no","yes",30
20.1923084259033,2008,"yes","no",30
25,2008,"yes","no",33
18.8933868408203,2008,"no","no",29
15.7692308425903,2008,"yes","no",27
25.769229888916,2008,"yes","no",28
7.21153831481934,2008,"no","no",30
57.6923065185547,2008,"no","no",26
14.8237180709839,2008,"no","no",25
10,2008,"no","no",26
24.0384616851807,2008,"yes","yes",27
12.9370632171631,2008,"no","yes",34
13.4615383148193,2008,"no","no",32
22.8365383148193,2008,"no","no",34
21.4285717010498,2008,"yes","yes",32
18.8461532592773,2008,"no","no",33
23.0769233703613,2008,"yes","no",28
21.1538467407227,2008,"yes","yes",34
10.4166669845581,2008,"no","yes",33
13.942307472229,2008,"no","no",26
19,2008,"no","no",30
28.8461532592773,2008,"yes","no",29
14.4230766296387,2008,"no","no",27
16.1538467407227,2008,"yes","yes",25
13.4119434356689,2008,"no","yes",31
16.0384616851807,2008,"yes","no",25
35.5769233703613,2008,"no","no",32
19.7368412017822,2008,"yes","yes",29
16.4835166931152,2008,"no","yes",28
14.7202796936035,2008,"yes","yes",32
29.5673084259033,2008,"no","no",25
33.6538467407227,2008,"yes","no",31
21.634614944458,2008,"yes","yes",30
46.1538467407227,2008,"yes","no",31
26.5,2008,"yes","yes",31
50,2008,"no","no",30
30,2008,"yes","no",28
21,2008,"yes","yes",25
48.0769233703613,2008,"yes","yes",31
30.769229888916,2008,"yes","no",34
21.634614944458,2008,"yes","yes",31
20.6730766296387,2008,"yes","yes",27
14.4230766296387,2008,"yes","yes",26
38.461540222168,2008,"yes","no",32
30.3889427185059,2008,"no","yes",32
25.384614944458,2008,"yes","yes",30
21.1538467407227,2008,"yes","no",31
34.6153831481934,2008,"yes","yes",28
20.1923084259033,2008,"yes","yes",27
10.2857141494751,2008,"no","yes",34
28.8461532592773,2008,"yes","no",26
19.7115383148193,2008,"yes","yes",27
32.0512809753418,2008,"yes","yes",25
38.461540222168,2008,"yes","no",25
37.5,2008,"no","no",30
31.730770111084,2008,"yes","yes",30
15.384614944458,2008,"yes","yes",26
35.769229888916,2008,"yes","no",27
25.8241748809814,2008,"no","no",34
10.384614944458,2008,"yes","no",26
9.79080009460449,2008,"no","no",31
45.1923065185547,2008,"yes","no",31
42.0673065185547,2008,"yes","yes",28
64.9038467407227,2008,"yes","yes",26
22.115385055542,2008,"no","no",32
30.1455307006836,2008,"yes","yes",27
37.6923065185547,2008,"yes","yes",26
65.8653869628906,2008,"yes","yes",30
14.8958330154419,2008,"no","no",28
19.7802200317383,2008,"no","yes",30
2.4038462638855,2008,"no","no",34
19.230770111084,2008,"no","yes",29
30.769229888916,2008,"no","no",28
15.865385055542,2008,"no","yes",30
14.4230766296387,2008,"yes","no",32
33.6538467407227,2008,"yes","no",34
29.3803424835205,2008,"yes","yes",32
14.4230766296387,2008,"no","yes",30
14.4230766296387,2008,"no","no",31
12.5,2008,"no","no",29
16.8269233703613,2008,"no","no",28
33.8541679382324,2008,"yes","no",27
24.0384616851807,2008,"no","no",27
26.4423084259033,2008,"yes","yes",29
13.7019233703613,2008,"no","no",27
20.1923084259033,2008,"yes","no",25
5.76923084259033,2008,"no","yes",29
8.20512866973877,2008,"no","no",29
13.4615383148193,2008,"no","no",30
9.375,2008,"no","no",29
19.7115383148193,2008,"no","no",33
33.6538467407227,2008,"yes","no",34
28.8461532592773,2008,"yes","yes",30
21.634614944458,2008,"yes","no",31
19.230770111084,2008,"yes","no",32
19.230770111084,2008,"no","no",28
9.61538505554199,2008,"yes","no",27
24.0384616851807,2008,"no","no",29
9.80392169952393,2008,"no","no",29
14.5833330154419,2008,"no","no",29
25.480770111084,2008,"yes","no",34
20.1923084259033,2008,"no","no",34
15.865385055542,2008,"no","yes",28
9.61538505554199,2008,"no","yes",34
21.9780216217041,2008,"yes","yes",34
11.5384616851807,2008,"no","no",30
16.4835166931152,2008,"no","no",34
5.76923084259033,2008,"yes","no",28
4.807692527771,2008,"yes","yes",29
4.807692527771,2008,"yes","no",29
4.807692527771,2008,"yes","no",27
17.384614944458,2008,"no","no",30
20.748987197876,2008,"no","no",31
42.2240791320801,2008,"yes","no",33
8.39160823822021,2008,"no","no",30
23.0769233703613,2008,"no","no",34
21.634614944458,2008,"no","no",26
16.0256404876709,2008,"no","no",31
14,2008,"no","no",28
16.8269233703613,2008,"no","no",34
15.384614944458,2008,"no","yes",29
11.8057689666748,2008,"yes","no",34
23.6686382293701,2008,"yes","no",26
21.634614944458,2008,"yes","no",28
11.057692527771,2008,"yes","yes",29
42.6923065185547,2008,"yes","no",34
26.0683765411377,2008,"yes","no",27
14.4230766296387,2008,"no","yes",30
14.942307472229,2008,"no","no",29
16.8269233703613,2008,"no","no",33
13.4615383148193,2008,"no","no",31
18.269229888916,2008,"no","no",25
14.6634616851807,2008,"yes","yes",30
17.7884616851807,2008,"no","no",31
8.9285717010498,2008,"no","yes",32
9.19999980926514,2008,"no","yes",26
29.8076915740967,2008,"yes","yes",30
20.1923084259033,2008,"yes","no",34
27.2045021057129,2008,"no","no",32
19.230770111084,2008,"no","yes",34
5.36672639846802,2008,"no","no",27
14.4230766296387,2008,"no","no",31
11.25,2008,"no","no",34
13.1868133544922,2008,"no","yes",29
21.9230766296387,2008,"no","no",27
13.942307472229,2008,"no","no",26
28.5714282989502,2008,"no","no",26
16.3461532592773,2008,"yes","no",30
9.61538505554199,2008,"no","yes",33
13.3333330154419,2008,"no","no",27
19.230770111084,2008,"yes","yes",27
13.4615383148193,2008,"yes","yes",32
13.4615383148193,2008,"no","no",31
7.692307472229,2008,"no","no",28
17.3076915740967,2008,"yes","no",34
22.3076915740967,2008,"no","no",30
18.269229888916,2008,"no","yes",28
37.3931617736816,2008,"yes","no",25
19.7115383148193,2008,"yes","yes",33
11.057692527771,2008,"no","yes",27
20,2008,"no","no",31
17.2064781188965,2008,"no","no",32
11.5384616851807,2008,"no","no",26
12.692307472229,2008,"yes","yes",34
11.5384616851807,2008,"no","yes",34
33.6538467407227,2008,"no","no",28
5.76923084259033,2008,"no","no",32
36.0576934814453,2008,"no","no",33
10.5769233703613,2008,"no","no",31
35.470085144043,2008,"yes","yes",32
18.269229888916,2008,"no","no",25
72.1153869628906,2008,"no","no",28
12.0192308425903,2008,"no","no",26
28.8461532592773,2008,"no","no",30
18.269229888916,2008,"yes","yes",31
12.9120874404907,2008,"no","no",30
18.1912689208984,2008,"no","yes",29
7.692307472229,2008,"no","no",28
15.384614944458,2008,"yes","yes",31
13.8888893127441,2008,"no","yes",30
12.9807691574097,2008,"no","no",33
7.5,2008,"no","no",26
11.5384616851807,2008,"yes","yes",29
14.9038457870483,2008,"yes","no",28
12,2008,"yes","no",27
26.4423084259033,2008,"yes","yes",29
10,2008,"no","no",27
27.5,2008,"yes","no",33
10.5769233703613,2008,"no","no",27
19.7115383148193,2008,"yes","yes",29
25,2008,"yes","no",26
19.230770111084,2008,"yes","no",28
21.9230766296387,2008,"yes","no",25
15,2008,"yes","yes",34
7.21153831481934,2008,"no","no",26
12.0192308425903,2008,"yes","yes",31
19.230770111084,2008,"yes","no",30
15.7692308425903,2008,"no","no",30
28.8461532592773,2008,"yes","no",29
12.0192308425903,2008,"no","no",33
17.3076915740967,2008,"no","no",29
10,2008,"no","yes",29
23.0769233703613,2008,"yes","yes",26
6.41025638580322,2008,"no","yes",34
9.61538505554199,2008,"no","no",25
7.58017492294312,2008,"no","yes",34
24.615385055542,2008,"yes","no",31
10.0961542129517,2008,"no","yes",25
22.115385055542,2008,"no","no",28
28.8466339111328,2008,"no","no",32
24.0384616851807,2008,"yes","no",28
26.6666660308838,2008,"yes","no",32
9.19999980926514,2008,"no","yes",26
22.6923084259033,2008,"yes","yes",28
15,2008,"no","yes",34
16.8269233703613,2008,"no","yes",30
9.61630058288574,2008,"no","no",33
16.3461532592773,2008,"no","no",29
15.865385055542,2008,"yes","yes",32
19.230770111084,2008,"yes","no",32
30.769229888916,2008,"yes","no",27
14.4230766296387,2008,"yes","yes",29
15.865385055542,2008,"no","yes",33
14.3112697601318,2008,"no","yes",30
37.6068382263184,2008,"no","no",32
7.21153831481934,2008,"no","yes",29
13.7362632751465,2008,"yes","no",29
9.61538505554199,2008,"no","yes",31
13.4615383148193,2008,"no","no",34
25.8875732421875,2008,"no","no",30
28.8461532592773,2008,"yes","no",34
13.4615383148193,2008,"no","yes",28
16.8269233703613,2008,"no","no",29
11.8269233703613,2008,"yes","no",25
29.5673084259033,2008,"no","no",32
6.25,2008,"yes","no",26
14.4230766296387,2008,"no","yes",30
22.115385055542,2008,"no","yes",33
18.269229888916,2008,"no","no",32
13.4615383148193,2008,"no","no",33
14.4230766296387,2008,"no","no",28
7.21153831481934,2008,"no","no",30
22.115385055542,2008,"no","no",28
19.230770111084,2008,"no","no",26
31.25,2008,"no","no",26
31.25,2008,"no","yes",26
25,2008,"no","no",30
11.5384616851807,2008,"no","no",26
19.230770111084,2008,"yes","yes",25
11.057692527771,2008,"no","no",32
10.2564105987549,2008,"no","yes",34
15.384614944458,2008,"yes","yes",29
13.942307472229,2008,"no","no",29
4.81225967407227,2008,"no","no",30
15.384614944458,2008,"no","no",25
26.4957256317139,2008,"yes","no",30
20.6293697357178,2008,"yes","no",25
31.25,2008,"yes","no",34
3.8461537361145,2008,"no","no",30
17.4038467407227,2008,"yes","no",29
14,2008,"yes","yes",29
8.65384578704834,2008,"no","yes",34
47.0085487365723,2008,"yes","no",29
22.7272720336914,2008,"yes","yes",27
10.6837606430054,2008,"no","no",30
21,2008,"no","no",32
31.25,2008,"no","no",27
16.8269233703613,2008,"yes","yes",32
16.8269233703613,2008,"yes","no",31
6.9711537361145,2008,"no","no",32
16.8269233703613,2008,"no","yes",29
23.5576915740967,2008,"yes","yes",30
11.5384616851807,2008,"yes","yes",26
14.615385055542,2008,"yes","no",31
15.384614944458,2008,"yes","no",32
9.61538505554199,2008,"no","yes",32
10.7843141555786,2008,"no","no",29
19.230770111084,2008,"yes","yes",30
21.5201473236084,2008,"yes","yes",34
20.769229888916,2008,"yes","yes",26
19.230770111084,2008,"yes","no",25
18.8461532592773,2008,"yes","no",25
29.0598297119141,2008,"yes","no",28
9.61538505554199,2008,"yes","yes",26
8.17307662963867,2008,"no","no",29
14.4230766296387,2008,"no","no",30
12.0192308425903,2008,"yes","no",27
19.230770111084,2008,"yes","yes",27
21.634614944458,2008,"yes","yes",31
41.8803405761719,2008,"yes","no",31
5.76923084259033,2008,"no","yes",26
9.13461494445801,2008,"no","yes",25
28.365385055542,2008,"yes","yes",30
11.5384616851807,2008,"yes","yes",28
21.1538467407227,2008,"yes","yes",30
19.230770111084,2008,"yes","no",32
9.61538505554199,2008,"no","no",34
41.8269233703613,2008,"yes","yes",34
16.8269233703613,2008,"yes","yes",26
17.3076915740967,2008,"no","yes",30
12.0192308425903,2008,"no","no",25
45,2008,"yes","yes",30
8.07692337036133,2008,"no","no",31
19.230770111084,2008,"no","yes",28
9.61538505554199,2008,"no","no",26
14.4230766296387,2008,"no","no",25
33.6538467407227,2008,"yes","yes",32
16.692813873291,2008,"no","yes",28
23.0769233703613,2008,"yes","no",31
19.230770111084,2008,"no","no",26
22.2222213745117,2008,"yes","no",33
6.73076915740967,2008,"no","no",26
19.230770111084,2008,"yes","no",29
22.2230777740479,2008,"no","no",31
19.230770111084,2008,"no","no",29
25.6410255432129,2008,"yes","no",27
13.7362632751465,2008,"yes","yes",27
19.2313613891602,2008,"no","no",33
17.7514801025391,2008,"no","yes",30
30.4081726074219,2008,"yes","no",27
21.634614944458,2008,"yes","yes",31
24.0384616851807,2008,"no","no",29
11.8343191146851,2008,"yes","no",30
8.65384578704834,2008,"no","no",30
9.61538505554199,2008,"no","no",26
20.1923084259033,2008,"no","no",34
16.8269233703613,2008,"no","no",28
24.0384616851807,2008,"no","no",32
16.8269233703613,2008,"no","yes",32
33.0769233703613,2008,"yes","no",31
9.61538505554199,2008,"no","yes",33
6.73076915740967,2008,"no","no",26
12.0192308425903,2008,"yes","no",33
19.230770111084,2008,"no","yes",34
21.634614944458,2008,"no","no",30
19.230770111084,2008,"no","yes",34
33.4188041687012,2008,"yes","no",30
11.5384616851807,2008,"yes","yes",30
21.634614944458,2008,"no","no",31
9,2008,"no","no",25
15.384614944458,2008,"no","no",26
13.4615383148193,2008,"no","no",28
8.41346168518066,2008,"yes","yes",32
7.692307472229,2008,"yes","no",26
16.2393169403076,2008,"yes","yes",26
19.7115383148193,2008,"no","no",34
8.17307662963867,2008,"no","no",26
3.8100962638855,2008,"no","no",26
8,2008,"no","no",34
19.230770111084,2008,"yes","no",25
9.09090900421143,2008,"no","yes",25
28.365385055542,2008,"yes","yes",31
28.8461532592773,2008,"yes","no",32
12.2377624511719,2008,"yes","yes",32
28.8461532592773,2008,"yes","no",26
25,2008,"no","no",33
19.230770111084,2008,"no","no",27
4.807692527771,2008,"no","yes",27
21.634614944458,2008,"yes","no",25
14.4230766296387,2008,"no","no",26
11.5384616851807,2008,"no","yes",33
23.0769233703613,2008,"yes","no",31
6.85714292526245,2008,"no","no",33
19.230770111084,2008,"no","no",33
7.692307472229,2008,"no","no",33
12.0192308425903,2008,"no","no",30
10.0961542129517,2008,"no","no",28
21.634614944458,2008,"yes","yes",27
10.5769233703613,2008,"no","no",29
9.21282768249512,2008,"yes","yes",30
12.9807691574097,2008,"yes","yes",25
38.8461532592773,2008,"no","yes",34
12.0192308425903,2008,"no","yes",29
25,2008,"no","no",30
17.7884616851807,2008,"no","yes",30
19.230770111084,2008,"no","no",28
32.6923065185547,2008,"no","no",32
14.8351650238037,2008,"yes","yes",26
18.0288467407227,2008,"no","no",27
5.76923084259033,2008,"no","no",27
26.4423084259033,2008,"yes","no",29
14.4230766296387,2008,"no","yes",31
22.5,2008,"no","no",29
18.4615383148193,2008,"yes","no",33
21.634614944458,2008,"no","no",26
15,2008,"no","yes",32
12.0192308425903,2008,"no","no",30
9.88461494445801,2008,"no","no",34
13.2692308425903,2008,"no","no",34
10.5769233703613,2008,"no","no",29
14.9572649002075,2008,"no","no",32
31.25,2008,"yes","yes",26
43.269229888916,2008,"yes","no",32
8.65384578704834,2008,"no","no",26
14.4230766296387,2008,"no","no",25
38.461540222168,2008,"no","no",27
21.1538467407227,2008,"yes","no",27
18.6813182830811,2008,"yes","yes",28
5.9523811340332,2008,"no","yes",32
14.8601398468018,2008,"no","no",30
18.269229888916,2008,"no","yes",33
4.61538457870483,2008,"yes","yes",25
9.61538505554199,2008,"no","yes",28
2.88461542129517,2008,"no","no",28
28.8461532592773,2008,"no","no",33
11.5384616851807,2008,"no","yes",32
24.7863254547119,2008,"no","no",25
8.07692337036133,2008,"no","yes",31
22.115385055542,2008,"no","no",34
3.75,2008,"no","yes",34
21.634614944458,2008,"no","no",27
30.769229888916,2008,"yes","yes",28
28.8461532592773,2008,"yes","yes",31
21.634614944458,2008,"no","no",28
12.2749996185303,2008,"no","yes",25
30.2442302703857,2008,"no","yes",32
9.61538505554199,2008,"no","no",32
22.6923084259033,2008,"yes","yes",34
3.36538457870483,2008,"yes","no",27
24.0384616851807,2008,"no","no",29
16.8269233703613,2008,"yes","no",29
11.5384616851807,2008,"no","yes",29
16.8269233703613,2008,"no","no",27
12.8205127716064,2008,"yes","no",32
12.9807691574097,2008,"no","yes",26
24.0384616851807,2008,"yes","yes",34
8.65384578704834,2008,"no","yes",33
23.5478801727295,2008,"no","no",30
24.0384616851807,2008,"yes","yes",27
15.1041669845581,2008,"no","no",27
10.9890108108521,2008,"no","no",27
5.76923084259033,2008,"no","no",33
19.230770111084,2008,"yes","yes",25
13.75,2008,"yes","yes",27
21.1538467407227,2008,"yes","yes",33
24.0384616851807,2008,"no","no",33
15,2008,"no","no",34
11.057692527771,2008,"yes","yes",28
10.0961542129517,2008,"yes","yes",33
10,2008,"no","yes",26
13.942307472229,2008,"no","no",26
41.8269233703613,2008,"yes","yes",31
6.19195032119751,2008,"no","yes",25
15.7894735336304,2008,"no","yes",27
8.65384578704834,2008,"no","no",29
7.21153831481934,2008,"no","yes",31
7.21153831481934,2008,"no","yes",26
5.76923084259033,2008,"no","no",26
21.634614944458,2008,"yes","yes",30
19.230770111084,2008,"no","no",33
35.0961532592773,2008,"yes","no",30
11.057692527771,2008,"yes","yes",28
26.9230766296387,2008,"yes","no",29
28.8461532592773,2008,"yes","no",34
3.20512819290161,2008,"yes","no",34
9.61538505554199,2008,"yes","no",34
20,2008,"no","no",29
16,2008,"no","yes",31
16.8269233703613,2008,"yes","yes",26
16.3461532592773,2008,"yes","no",34
25.9615383148193,2008,"yes","yes",34
16.8269233703613,2008,"yes","no",26
10.5769233703613,2008,"no","no",25
22.115385055542,2008,"yes","no",31
29.3269233703613,2008,"yes","yes",31
14.4230766296387,2008,"yes","no",33
9.61538505554199,2008,"yes","yes",27
37.5,2008,"yes","no",32
26.1730766296387,2008,"yes","yes",25
25.9615383148193,2008,"yes","yes",34
11.5384616851807,2008,"yes","no",25
5.76923084259033,2008,"yes","no",25
17.7884616851807,2008,"no","no",30
23.0769233703613,2008,"yes","yes",29
38.461540222168,2008,"yes","yes",27
19.230770111084,2008,"no","yes",34
19.230770111084,2008,"no","no",28
9.61538505554199,2008,"no","no",25
9.61538505554199,2008,"no","yes",33
36.0576934814453,2008,"yes","no",33
33.6538467407227,2008,"no","yes",30
18.2291660308838,2008,"no","no",32
24.0384616851807,2008,"no","no",34
10.0961542129517,2008,"no","no",32
15.384614944458,2008,"yes","no",26
14.4230766296387,2008,"yes","yes",25
12.0192308425903,2008,"no","no",33
17.7125511169434,2008,"yes","no",29
7.21250009536743,2008,"no","yes",25
12.5,2008,"yes","yes",25
14.1025638580322,2008,"no","no",34
21.1538467407227,2008,"yes","yes",32
14.4230766296387,2008,"no","no",27
30.2884616851807,2008,"yes","yes",33
12.5,2008,"no","yes",27
14.4230766296387,2008,"no","yes",28
7.21153831481934,2008,"no","no",28
31.25,2008,"yes","no",25
10.9890108108521,2008,"no","yes",29
24.0384616851807,2008,"yes","yes",28
15.865385055542,2008,"no","yes",26
5.28846168518066,2008,"no","no",32
21.634614944458,2008,"yes","yes",29
26.4423084259033,2008,"yes","yes",26
13.4615383148193,2008,"no","no",28
27.4038467407227,2008,"yes","yes",30
9.13461494445801,2008,"no","no",33
16.8269233703613,2008,"no","no",27
22.115385055542,2008,"yes","no",33
26.4423084259033,2008,"yes","yes",33
15.384614944458,2008,"yes","no",27
29.3269233703613,2008,"yes","yes",32
13.4615383148193,2008,"yes","no",29
19.230770111084,2008,"yes","yes",30
25,2008,"yes","no",30
51.9230766296387,2008,"yes","no",30
26.4423084259033,2008,"yes","yes",27
8.07692337036133,2008,"no","yes",30
